Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club 1A,1,1,0,4,3,0,0,0,0,0
Kowloon Cricket Club 1A,1,1,0,4,3,0,0,0,0,0
Hong Kong Cricket Club D1,1,1,0,3,2,1,0,0,0,0
FWD,1,0,1,1,1,2,0,0,0,0
Hong Kong Football Club 1B,1,0,1,0,0,3,0,0,0,0
Kowloon Cricket Club 1B,1,0,1,0,0,3,0,0,0,0
