Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Sha Tin 3,1,1,0,6,5.0,0.0,0.0,0.0,0.0,1.0
Physical Chess 3,1,1,0,5,4.0,1.0,0.0,0.0,0.0,0.0
Squashathon Zero,1,1,0,4,3.0,2.0,0.0,0.0,0.0,0.0
TOMCAT,1,0,1,2,2.0,3.0,0.0,0.0,0.0,0.0
Kinetic 2,1,0,1,1,1.0,4.0,0.0,0.0,0.0,0.0
i-Mask Advance Squash Club 2,0,0,0,0,,,,,,
LONGVIEW,1,0,1,-1,0.0,5.0,0.0,0.0,1.0,0.0
