Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
TNG 1,5,4,1,21,17,8
TNG 2,5,4,1,20,16,9
Greenfield,5,4,1,20,16,9
Royal Hong Kong Yacht Club Div 13,5,4,1,20,16,9
North District Sports Association 2,5,3,2,16,13,12
Arctic Circle,5,3,2,16,13,12
Squashathon PLZ,5,2,3,15,13,12
Vitality Squash 3,5,2,3,12,10,15
Bravo D13,5,2,3,12,10,15
Star River 3,5,1,4,10,9,16
M&M Squash,5,1,4,9,8,17
Physical Chess 4,5,0,5,9,9,16
