Home Team,Away Team,Venue,Match Week,Date
Kwai Tsing District Squash Club L4,Squashathon Ladies,HK Squash Centre,14,2026-01-23
The Squash Club L4,Squashathon Ladies,Cornwall Street Squash Centre,15,2026-01-30
The Squash Club L4,Hong Kong Cricket Club L4,Pei Ho Street Sports Centre,17,2026-02-13
