Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
JESSICA L1,60.0,80.0,80.0,73.33333333333333,15
Kowloon Cricket Club L1A,40.0,80.0,80.0,66.66666666666667,15
Kowloon Cricket Club L1B,60.0,60.0,40.0,53.333333333333336,15
Hong Kong Football Club L1,50.0,25.0,50.0,41.666666666666664,12
Hong Kong Cricket Club L1,40.0,0.0,0.0,13.333333333333334,15
