Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M1B,80.0,80.0,60.0,73.33333333333333,15
Hong Kong Football Club M1A,40.0,60.0,75.0,58.333333333333336,14
Ladies Recreation Club M1,33.33333333333333,33.33333333333333,66.66666666666666,44.444444444444436,9
Hong Kong Cricket Club M1B,50.0,25.0,50.0,41.666666666666664,12
Hong Kong Cricket Club M1A,40.0,40.0,0.0,26.666666666666668,14
