Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Squashathon M+,-20.0,-20.0,8.57142857142857,-10.476190476190476
Hong Kong Football Club M1A,0.0,-33.33333333333334,0.0,-11.111111111111114
Hong Kong Cricket Club M1A,5.0,-60.0,15.0,-13.333333333333336
Hong Kong Cricket Club M1B,-10.0,-60.0,0.0,-23.333333333333336
Hong Kong Football Club M1B,-25.0,-75.0,0.0,-33.33333333333333
