Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
SKCSC M4,25.0,75.0,38.888888888888886,38.888888888888886,38.888888888888886,43.33333333333334
United Services Recreation Club M4,0.0,33.33333333333333,0.0,33.33333333333334,62.5,25.833333333333343
WAKO,-25.0,25.0,50.0,12.5,48.21428571428571,22.14285714285714
Hong Kong Football Club M4A,5.357142857142861,16.07142857142857,3.5714285714285694,33.92857142857143,33.92857142857143,18.571428571428577
Bolton,50.0,25.0,25.0,-3.5714285714285694,-8.333333333333329,17.61904761904762
Hong Kong Football Club M4B,12.5,25.0,-12.5,8.92857142857143,33.92857142857143,13.571428571428584
Hong Kong Club Blue,0.0,0.0,11.111111111111107,33.33333333333333,11.111111111111114,11.111111111111107
Royal Hong Kong Yacht Club M4,9.722222222222221,8.333333333333329,9.722222222222221,-1.3888888888888893,20.83333333333333,9.444444444444443
Kowloon Cricket Club M4,-11.111111111111114,0.0,0.0,22.22222222222223,29.16666666666667,8.05555555555555
Hong Kong Cricket Club M4,-6.944444444444443,-16.66666666666667,5.555555555555557,19.444444444444443,6.944444444444443,1.6666666666666714
