Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Kowloon Cricket Club 9,34.92063492063493,15.873015873015873,30.158730158730158,19.047619047619044,4.761904761904759,20.952380952380953
i-Mask Advance Squash Club 3,60.0,-20.0,20.0,20.0,0.0,16.0
Hong Kong Football Club 9,35.71428571428571,37.5,-19.642857142857146,19.64285714285714,-3.5714285714285694,13.92857142857143
Twister,20.0,0.0,20.0,20.0,-20.0,8.0
BOSS,0.0,0.0,-15.0,5.0,46.66666666666666,7.333333333333332
The Hong Kong Jockey Club Div 9,5.555555555555557,-8.333333333333329,-6.944444444444443,5.555555555555557,7.142857142857139,0.595238095238102
Centre Squash,12.5,-12.5,-12.5,12.5,-4.166666666666657,-0.8333333333333286
Kinetic 3,-12.5,12.5,-12.5,12.5,-12.5,-2.5
HKPF Squash Team,0.0,-25.0,0.0,-25.0,-33.33333333333333,-16.666666666666664
The Squash Club 2,0.0,-20.0,-20.0,0.0,-60.0,-20.0
