Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Hong Kong Football Club 6A,Hong Kong Football Club,3.6666666666666665,3.0,0.6666666666666665
Hong Kong Cricket Club D6,Hong Kong Cricket Club,2.125,1.5,0.625
Hong Kong Football Club 6B,Hong Kong Football Club,2.6666666666666665,2.1666666666666665,0.5
Kowloon Cricket Club 6A,Kowloon Cricket Club,3.125,2.6666666666666665,0.4583333333333335
Global Squash 1,HK Squash Centre,2.1666666666666665,1.7142857142857142,0.45238095238095233
Ladies Recreation Club Div 6,Ladies Recreation Club,2.5,2.125,0.375
Uncles,Cornwall Street Squash Centre,3.125,3.0,0.125
Hong Kong Football Club 6C,Hong Kong Football Club,2.4,2.2857142857142856,0.11428571428571432
Electrify Squash Div 6,HK Squash Centre,2.0,2.0,0.0
Fusion Squash Club 1,HK Squash Centre,1.8333333333333333,2.0,-0.16666666666666674
Kowloon Cricket Club 6B,Kowloon Cricket Club,4.333333333333333,4.625,-0.29166666666666696
X-Alpha 3,Cornwall Street Squash Centre,1.3333333333333333,2.0,-0.6666666666666667
