Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Ladies Recreation Club Div 14,Ladies Recreation Club,2.375,1.25,1.125
Physical Chess 5,Cornwall Street Squash Centre,3.857142857142857,2.75,1.1071428571428572
RELAY 2,Sir Denys Roberts Squash Court,2.8,1.8,0.9999999999999998
The Squash Club 4,Pei Ho Street Sports Centre,4.166666666666667,3.5,0.666666666666667
Squash-On,HK Squash Centre,1.375,0.8333333333333334,0.5416666666666666
Fusion Squash Club 4,HK Squash Centre,0.5,0.0,0.5
TKO Junior 1,Cornwall Street Squash Centre,3.2,2.7142857142857144,0.48571428571428577
8 Virtues + 1,Java Road Sports Centre,3.2,2.7777777777777777,0.4222222222222225
Royal Hong Kong Yacht Club Div 14,Royal Hong Kong Yacht Club,4.0,3.7142857142857144,0.2857142857142856
Hong Kong Football Club 14,Hong Kong Football Club,2.125,1.8571428571428572,0.2678571428571428
TNG 3,Cornwall Street Squash Centre,2.3333333333333335,2.125,0.20833333333333348
North District Sports Association 2,Cornwall Street Squash Centre,3.3333333333333335,3.8,-0.46666666666666634
