Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Squashathon MeGa,HK Squash Centre,2.4,1.0,1.4
TNG 3,Cornwall Street Squash Centre,2.4444444444444446,1.2,1.2444444444444447
RELAY 2,Sir Denys Roberts Squash Court,3.909090909090909,3.111111111111111,0.797979797979798
Squash-On,HK Squash Centre,4.0,3.25,0.75
Fusion Squash Club 3,HK Squash Centre,3.0,2.4,0.6000000000000001
Serve - Ivors,HK Squash Centre,1.25,1.0,0.25
Electrify Squash Div 15,HK Squash Centre,4.0,3.8333333333333335,0.16666666666666652
i-Mask Advance Squash Club 6,Cornwall Street Squash Centre,1.375,1.8888888888888888,-0.5138888888888888
