Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Young Player 3,5,5,0,26,21,4
Hong Kong Football Club 3A,5,5,0,23,18,7
Kowloon Cricket Club 3A,6,4,2,23,20,10
Kowloon Cricket Club 3B,4,3,1,15,12,8
TNGX,5,2,3,13,11,14
Happy Squash 1,4,2,2,12,10,10
NEXUS 1,5,1,4,10,9,16
Hong Kong Football Club 3B,5,0,5,5,5,20
Sha Tin 1,5,0,5,4,4,21
