Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Electrify Squash Div 15,7,7,0,36,29,6
RELAY 2,7,5,2,29,24,11
Squash-On,7,5,2,26,21,14
Squashathon MeGa,7,4,3,21,17,18
Fusion Squash Club 3,7,3,4,19,16,19
TNG 3,7,3,4,17,14,21
Serve - Ivors,7,1,6,12,11,24
i-Mask Advance Squash Club 6,7,0,7,8,8,27
