Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Sha Tin 5,6,6,0,27,21,9
BOSS,6,5,1,26,21,9
Kinetic 3,6,6,0,24,18,12
Global Squash 2,7,4,3,23,19,16
Tuen Mun Squash Club,7,4,3,22,18,17
Star River 1,7,3,4,20,17,18
The Squash Club 3,6,3,3,20,17,13
7NT,6,1,5,14,13,17
i-Mask Advance Squash Club 4,6,1,5,13,12,18
HKCC Tuesday Night Rockers,6,1,5,12,11,19
Invader Squash,7,1,6,9,8,27
