Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Ladies Recreation Club Div 14,7,7,0,35,28,7
Kowloon Cricket Club 14,7,5,2,28,23,12
North District Sports Association 3,7,4,3,22,18,17
Hong Kong Football Club 14A,7,3,4,20,17,18
Electrify Squash Div 14,7,3,4,19,16,19
Hong Kong Football Club 14B,7,2,5,19,18,17
8 Virtues + 1,7,4,3,12,13,22
X-Alpha 6,7,0,7,7,7,28
