Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 5A,7,7,0,33,26,9
Physical Chess 1,7,6,1,28,22,13
Hong Kong Racketlon Association 1,7,4,3,23,19,16
Uncle,6,4,2,22,18,12
X-Alpha 2,6,4,2,22,18,12
Happy Squash 2,7,3,4,20,17,18
Hong Kong Football Club 5B,7,2,5,16,14,21
Squashathon,6,2,4,14,13,17
The Squash Club 1,6,1,5,12,11,19
i-Mask Advance Squash Club 1,7,0,7,7,7,28
