Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Winter Warriors,7,5,2,30,25,10
North District Sports Association 1,7,6,1,29,23,12
South China Athletic Association,7,5,2,29,24,11
Hong Kong Football Club 12A,7,6,1,28,22,13
Alpha CUHK,7,5,2,28,23,12
Sea Bear,7,3,4,23,20,15
Star River 2,7,4,3,18,14,21
ZOMA,7,2,5,17,15,20
Hong Kong Racketlon Assoication 2,7,2,5,16,14,21
Hong Kong Football Club 12B,7,2,5,15,13,22
CSD Squash Team,7,2,5,13,12,23
Latecomers,7,0,7,5,5,30
