Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Royal Hong Kong Yacht Club Div 15,5,5,0,23,18,7
Squashathon One,6,4,2,21,17,13
Physical Chess 5,6,4,2,19,15,15
HKIS Div 15,6,3,3,18,15,15
Hong Kong Cricket Club 8,7,1,6,17,16,19
Sha Tin 7,6,2,4,14,12,18
United Services Recreation Club 4,6,2,4,12,12,18
