Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Dynamos Squash,6,6,0,35,29,1
Fusion Squash Club 1,6,6,0,26,20,10
Vitality Squash 2,7,2,5,19,17,18
X-Alpha 4,7,3,4,18,15,20
Happy Squash 3,7,3,4,18,15,20
MERCURY,7,3,4,17,14,21
NEXUS 3,7,2,5,17,15,20
LONGVIEW,7,2,5,12,10,25
