Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Kowloon Cricket Club 2,6,6,0,28,22,2
Hong Kong Football Club 2A,6,4,2,18,14,10
Hong Kong Football Club 2B,6,3,3,14,11,13
Hong Kong Cricket Club 2,5,1,4,8,7,13
Young Player 2,5,0,5,2,2,18
