Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 1,7,7,0,38,31,4
Kowloon Cricket Club 4,7,6,1,31,25,10
Hong Kong Football Club 4B,7,5,2,26,21,14
Hong Kong Football Club 4A,7,4,3,24,20,15
United Services Recreation Club 1,7,3,4,22,19,16
Hong Kong Cricket Club 3,7,2,5,15,13,22
NEXUS 2,7,1,6,12,11,24
Sha Tin 2,7,0,7,0,0,35
