Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Kowloon Cricket Club 6B,7,7,0,36,29,6
United Services Recreation Club 2,7,6,1,32,26,9
Kowloon Cricket Club 6A,7,4,3,24,20,15
Hong Kong Cricket Club 4,7,4,3,24,20,15
Hong Kong Football Club 6B,7,3,4,19,16,19
Hong Kong Football Club 6A,6,3,3,17,14,16
Hong Kong Football Club 6C,7,2,5,16,14,21
Friend Club 3,7,2,5,16,14,21
Global Squash 1,6,2,4,12,10,20
Social Squash Team,7,1,6,8,7,28
