Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 3A,6,6,0,28,22,8
Young Player 3,6,5,1,28,23,7
Kowloon Cricket Club 3B,6,5,1,25,20,10
Kowloon Cricket Club 3A,6,4,2,23,20,10
Happy Squash 1,6,4,2,20,16,14
TNGX,7,2,5,16,14,21
NEXUS 1,7,2,5,16,14,21
Hong Kong Football Club 3B,6,0,6,6,6,24
Sha Tin 1,6,0,6,5,5,25
