Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
TNG 1,7,6,1,33,27,8
TNG 2,7,6,1,30,24,11
Greenfield,7,6,1,30,24,11
Royal Hong Kong Yacht Club Div 13,6,5,1,26,21,9
Squashathon PLZ,7,3,4,22,19,16
Bravo D13,7,3,4,20,17,18
North District Sports Association 2,7,3,4,18,15,20
Arctic Circle,7,3,4,18,15,20
M&M Squash,7,2,5,14,12,23
Physical Chess 4,6,1,5,13,12,18
Vitality Squash 3,7,2,5,12,10,25
Star River 3,7,1,6,10,9,26
