Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Friend Club,7,7,0,35,28,7
i-Mask Advance Squash Club 3,7,5,2,27,22,13
Kwai Tsing District Squash Club,7,4,3,22,18,17
Kowloon Cricket Club 9,7,3,4,20,17,18
Hong Kong Football Club 9,7,3,4,18,15,20
HKPF Squash Team,7,2,5,18,16,19
Centre Squash,7,2,5,16,14,21
The Best Group 2,7,2,5,12,10,25
