Home Team,Away Team,Venue,Match Week,Date
Sha Tin 4,Banbil,Cornwall Street Squash Centre,11,2025-01-13
United Services Recreation Club 3,The Hong Kong Jockey Club Div 10,United Services Recreation Club,12,2025-01-20
Sha Tin 4,Bravo D10,Cornwall Street Squash Centre,12,2025-01-20
Craigengower Cricket Club,RELAY 1,Craigengower Cricket Club,12,2025-01-20
Bravo D10,Craigengower Cricket Club,Cornwall Street Squash Centre,13,2025-02-10
The Hong Kong Jockey Club Div 10,Sha Tin 4,HKJC Sha Tin Club House,13,2025-02-10
Banbil,United Services Recreation Club 3,Cornwall Street Squash Centre,13,2025-02-10
Sha Tin 4,RELAY 1,Cornwall Street Squash Centre,14,2025-02-17
United Services Recreation Club 3,Bravo D10,United Services Recreation Club,14,2025-02-17
Banbil,The Hong Kong Jockey Club Div 10,HK Squash Centre,14,2025-02-17
Bravo D10,Banbil,Cornwall Street Squash Centre,15,2025-02-24
RELAY 1,United Services Recreation Club 3,Cornwall Street Squash Centre,15,2025-02-24
Craigengower Cricket Club,Sha Tin 4,Craigengower Cricket Club,15,2025-02-24
United Services Recreation Club 3,Craigengower Cricket Club,United Services Recreation Club,16,2025-03-03
Banbil,RELAY 1,HK Squash Centre,16,2025-03-03
The Hong Kong Jockey Club Div 10,Bravo D10,HKJC Sha Tin Club House,16,2025-03-03
RELAY 1,The Hong Kong Jockey Club Div 10,Cornwall Street Squash Centre,17,2025-03-10
Craigengower Cricket Club,Banbil,Craigengower Cricket Club,17,2025-03-10
Sha Tin 4,United Services Recreation Club 3,Cornwall Street Squash Centre,17,2025-03-10
Banbil,Sha Tin 4,HK Squash Centre,18,2025-03-17
The Hong Kong Jockey Club Div 10,Craigengower Cricket Club,HKJC Sha Tin Club House,18,2025-03-17
Bravo D10,RELAY 1,Cornwall Street Squash Centre,18,2025-03-17
The Hong Kong Jockey Club Div 10,United Services Recreation Club 3,HKJC Sha Tin Club House,19,2025-03-24
Bravo D10,Sha Tin 4,Cornwall Street Squash Centre,19,2025-03-24
RELAY 1,Craigengower Cricket Club,Cornwall Street Squash Centre,19,2025-03-24
Craigengower Cricket Club,Bravo D10,Craigengower Cricket Club,20,2025-03-31
Sha Tin 4,The Hong Kong Jockey Club Div 10,Cornwall Street Squash Centre,20,2025-03-31
United Services Recreation Club 3,Banbil,United Services Recreation Club,20,2025-03-31
Banbil,Bravo D10,HK Squash Centre,21,2025-04-07
United Services Recreation Club 3,RELAY 1,United Services Recreation Club,21,2025-04-07
Sha Tin 4,Craigengower Cricket Club,Cornwall Street Squash Centre,21,2025-04-07
