Team,Played,Won,Lost,Points
Hong Kong Football Club 3A,1,1,0,5
Young Player 3,1,1,0,5
Happy Squash 1,1,1,0,4
Kowloon Cricket Club 3B,1,1,0,4
Kowloon Cricket Club 3A,1,0,1,2
NEXUS 1,1,0,1,2
Hong Kong Football Club 3B,1,0,1,1
TNGX,1,0,1,1
Sha Tin 1,0,0,0,0
