Team,Played,Won,Lost,Points
RELAY 2,1,1,0,5
TNG 3,1,1,0,5
Electrify Squash Div 15,1,1,0,4
Squash-On,1,1,0,4
Fusion Squash Club 3,1,0,1,2
i-Mask Advance Squash Club 6,1,0,1,2
Serve - Ivors,1,0,1,1
Squashathon MeGa,1,0,1,1
