Team,Played,Won,Lost,Points
Friend Club 3,1,1,0,5
Hong Kong Cricket Club 4,1,1,0,5
United Services Recreation Club 2,1,1,0,5
Hong Kong Football Club 6B,1,1,0,4
Kowloon Cricket Club 6B,1,1,0,4
Hong Kong Football Club 6A,1,0,1,2
Kowloon Cricket Club 6A,1,0,1,2
Global Squash 1,1,0,1,1
Hong Kong Football Club 6C,1,0,1,1
Social Squash Team,1,0,1,1
