Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club L3C,1,1,0,4,3,0
Hong Kong Cricket Club Rockettes,1,1,0,3,2,1
Hong Kong Football Club L3A,1,1,0,3,2,1
JESSICA L3,1,0,1,1,1,2
Hong Kong Football Club L3B,1,0,1,1,1,2
i-Mask Advance Squash Club L3,1,0,1,0,0,3
