Team,Played,Won,Lost,Points
Alpha CUHK,1,1,0,6
Hong Kong Football Club 12A,1,1,0,6
South China Athletic Association,1,1,0,5
North District Sports Association 1,1,1,0,4
Star River 2,1,1,0,4
CSD Squash Team,1,1,0,3
Hong Kong Racketlon Assoication 2,1,0,1,2
Sea Bear,1,0,1,2
Winter Warriors,1,0,1,2
ZOMA,1,0,1,1
Hong Kong Football Club 12B,1,0,1,0
Latecomers,1,0,1,0
