Team,Played,Won,Lost,Points
Star River 1,1,1,0,5
Invader Squash,1,1,0,4
Kinetic 3,1,1,0,4
Sha Tin 5,1,1,0,4
Global Squash 2,1,0,1,2
i-Mask Advance Squash Club 4,1,0,1,2
The Squash Club 3,1,0,1,2
Hong Kong Cricket Club 7,1,0,1,1
7NT,0,0,0,0
BOSS,0,0,0,0
Tuen Mun Squash Club,0,0,0,0
