Team,Played,Won,Lost,Points
Kowloon Cricket Club 2,1,1,0,4
Hong Kong Football Club 2B,1,1,0,3
Hong Kong Football Club 2A,1,0,1,2
Young Player 2,1,0,1,1
Hong Kong Cricket Club 2,0,0,0,0
