Team,Played,Won,Lost,Points
Fusion Squash Club 1,1,1,0,5
MERCURY,1,1,0,4
X-Alpha 4,1,0,1,2
Happy Squash 3,1,0,1,1
Dynamos Squash,0,0,0,0
LONGVIEW,0,0,0,0
NEXUS 3,0,0,0,0
Vitality Squash 2,0,0,0,0
