Team,Played,Won,Lost,Points
Hong Kong Cricket Club L2,1,1,0,4
Hong Kong Football Club L2B,1,1,0,3
Kowloon Cricket Club L2,1,1,0,3
Hong Kong Football Club L2A,1,0,1,2
JESSICA L2,1,0,1,2
Hong Kong Football Club L2C,1,0,1,1
