Team,Played,Won,Lost,Points
United Services Recreation Club 1,1,1,0,6
X-Alpha 1,1,1,0,5
Hong Kong Cricket Club 3,1,1,0,4
Hong Kong Football Club 4B,1,1,0,4
Hong Kong Football Club 4A,1,0,1,2
NEXUS 2,1,0,1,2
Kowloon Cricket Club 4,1,0,1,1
Sha Tin 2,1,0,1,0
