Team,Played,Won,Lost,Points
Hong Kong Football Club M4A,1,1,0,6
Hong Kong Club Blue,1,1,0,5
United Services Recreation Club M4,1,1,0,5
Royal Hong Kong Yacht Club M4,1,1,0,4
SKCSC,1,0,1,2
Bolton,1,0,1,1
WAKO,1,0,1,1
Hong Kong Football Club M4B,1,0,1,0
