Team,Played,Won,Lost,Points
Hong Kong Football Club M3B,1,1,0,6
United Services Recreation Club M3,1,1,0,6
Royal Hong Kong Yacht Club M3,1,1,0,5
Titlows Squash Team,1,1,0,4
Old Squash Fellows,1,0,1,2
Kowloon Cricket Club M3,1,0,1,1
Hong Kong Cricket Club M3,1,0,1,0
Hong Kong Football Club M3A,1,0,1,0
