Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Dynamos Squash,8,8,0,44,36,4
Fusion Squash Club 1,8,7,1,33,26,14
X-Alpha 4,8,4,4,24,20,20
NEXUS 3,8,3,5,23,20,20
Vitality Squash 2,8,2,6,19,17,23
Happy Squash 3,8,3,5,18,15,25
MERCURY,8,3,5,16,14,26
LONGVIEW,8,2,6,14,12,28
