Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
North District Sports Association 1,8,7,1,33,26,14
Alpha CUHK,8,6,2,33,27,13
Winter Warriors,8,5,3,32,27,13
South China Athletic Association,7,5,2,29,24,11
Hong Kong Football Club 12A,7,6,1,28,22,13
Sea Bear,8,4,4,27,23,17
Star River 2,8,4,4,19,15,25
ZOMA,8,2,6,19,17,23
Hong Kong Racketlon Assoication 2,7,2,5,16,14,21
Hong Kong Football Club 12B,7,2,5,15,13,22
CSD Squash Team,8,2,6,14,13,27
Latecomers,8,1,7,10,9,31
