Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 1,7,7,0,38,31,4
Kowloon Cricket Club 4,7,6,1,31,25,10
Hong Kong Football Club 4B,8,5,3,28,23,17
Hong Kong Football Club 4A,8,5,3,28,23,17
United Services Recreation Club 1,7,3,4,22,19,16
Hong Kong Cricket Club 3,8,3,5,20,17,23
NEXUS 2,8,1,7,13,12,28
Sha Tin 2,7,0,7,0,0,35
