Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Electrify Squash Div 13,8,8,0,44,36,4
Sha Tin 6,7,6,1,33,27,8
X-Alpha 5,8,5,3,29,24,16
Yuen Long District Sports Association Limited,8,4,4,25,21,19
Fusion Squash Club 2,8,5,3,24,19,21
SocGen Squash,8,3,5,24,21,19
i-Mask Advance Squash Club 5,8,4,4,23,19,21
Energy Squash Club 1,7,3,4,19,16,19
Energy Squash Club 2,8,3,5,18,15,25
Kinetic 4,8,3,5,17,14,26
HKIS Div 13,8,2,6,15,13,27
Happy Squash 4,8,1,7,11,10,30
