Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Sha Tin 3,2,2,0,12,10,0
Hong Kong Football Club 8,2,2,0,10,8,2
Ladies Recreation Club Div 8,2,2,0,10,8,2
Physical Chess 3,2,2,0,8,6,4
Striving Squash,2,1,1,6,5,5
TOMCAT,3,0,3,4,4,11
Squashathon Zero,1,0,1,2,2,3
i-Mask Advance Squash Club 2,2,0,2,2,2,8
Kinetic 2,2,0,2,0,0,10
