Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
South China Athletic Association,3,3,0,16,13,2
North District Sports Association 1,3,3,0,14,11,4
Winter Warriors,3,2,1,13,11,4
Star River 2,3,3,0,12,9,6
Alpha CUHK,3,2,1,12,10,5
Hong Kong Football Club 12A,3,2,1,11,9,6
Sea Bear,3,1,2,10,9,6
ZOMA,3,1,2,8,7,8
Hong Kong Racketlon Assoication 2,3,0,3,5,5,10
CSD Squash Team,3,1,2,4,4,11
Latecomers,3,0,3,2,2,13
Hong Kong Football Club 12B,3,0,3,0,0,15
