Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Sha Tin 5,3,3,0,14,11,4
Kinetic 3,3,3,0,12,9,6
BOSS,2,2,0,11,9,1
Global Squash 2,3,2,1,10,8,7
The Squash Club 3,3,1,2,10,9,6
Star River 1,3,1,2,8,7,8
7NT,2,1,1,6,5,5
Invader Squash,3,1,2,6,5,10
Tuen Mun Squash Club,3,1,2,5,4,11
HKCC Tuesday Night Rockers,3,0,3,4,4,11
i-Mask Advance Squash Club 4,2,0,2,4,4,6
