Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
TNG 2,3,3,0,15,12,3
Greenfield,3,3,0,14,11,4
Squashathon PLZ,3,2,1,11,9,6
Royal Hong Kong Yacht Club Div 13,3,2,1,11,9,6
TNG 1,3,2,1,10,8,7
Bravo D13,3,2,1,10,8,7
Arctic Circle,3,1,2,8,7,8
North District Sports Association 2,3,1,2,7,6,9
Star River 3,3,1,2,7,6,9
M&M Squash,3,1,2,6,5,10
Physical Chess 4,3,0,3,6,6,9
Vitality Squash 3,3,0,3,3,3,12
