Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
RELAY 1,3,3,0,13,10,5
United Services Recreation Club 3,3,2,1,12,10,5
Banbil,3,1,2,7,6,9
The Hong Kong Jockey Club Div 10,1,1,0,6,5,0
Craigengower Cricket Club,2,1,1,5,4,6
Sha Tin 4,2,0,2,3,3,7
Bravo D10,2,0,2,2,2,8
