Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Electrify Squash Div 13,3,3,0,17,14,1
Sha Tin 6,3,3,0,16,13,2
Fusion Squash Club 2,3,3,0,14,11,4
X-Alpha 5,3,2,1,11,9,6
Energy Squash Club 1,3,2,1,10,8,7
SocGen Squash,3,1,2,10,9,6
i-Mask Advance Squash Club 5,3,1,2,7,6,9
HKIS Div 13,3,1,2,7,6,9
Energy Squash Club 2,3,1,2,7,6,9
Yuen Long District Sports Association Limited,3,1,2,6,5,10
Kinetic 4,3,0,3,2,2,13
Happy Squash 4,3,0,3,1,1,14
