Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
TNG 3,Squashathon MeGa,Cornwall Street Squash Centre,14,2025-03-01,2.5679135827165434,3.4320864172834566
Electrify Squash Div 15,Squash-On,HK Squash Centre,15,2025-03-08,3.4966993398679738,2.5033006601320262
Serve - Ivors,i-Mask Advance Squash Club 6,HK Squash Centre,15,2025-03-08,2.896379275855171,3.103620724144829
Squashathon MeGa,RELAY 2,HK Squash Centre,15,2025-03-08,2.699339867973595,3.300660132026405
Fusion Squash Club 3,TNG 3,HK Squash Centre,15,2025-03-08,3.212242448489698,2.787757551510302
TNG 3,Electrify Squash Div 15,Cornwall Street Squash Centre,16,2025-03-15,1.922384476895379,4.077615523104621
RELAY 2,Fusion Squash Club 3,Sir Denys Roberts Squash Court,16,2025-03-15,4.19623924784957,1.8037607521504302
i-Mask Advance Squash Club 6,Squashathon MeGa,Cornwall Street Squash Centre,16,2025-03-15,2.3004600920184037,3.6995399079815963
Squash-On,Serve - Ivors,HK Squash Centre,16,2025-03-15,4.334666933386678,1.6653330666133226
Electrify Squash Div 15,Serve - Ivors,HK Squash Centre,17,2025-03-22,4.626125225045009,1.373874774954991
Squashathon MeGa,Squash-On,HK Squash Centre,17,2025-03-22,2.642128425685137,3.357871574314863
Fusion Squash Club 3,i-Mask Advance Squash Club 6,HK Squash Centre,17,2025-03-22,3.4140828165633126,2.5859171834366874
TNG 3,RELAY 2,Cornwall Street Squash Centre,17,2025-03-22,2.0856171234246847,3.9143828765753153
RELAY 2,Electrify Squash Div 15,Sir Denys Roberts Squash Court,18,2025-03-29,2.79875975195039,3.20124024804961
i-Mask Advance Squash Club 6,TNG 3,Cornwall Street Squash Centre,18,2025-03-29,2.945989197839568,3.054010802160432
Squash-On,Fusion Squash Club 3,HK Squash Centre,18,2025-03-29,3.9615923184636928,2.0384076815363072
Serve - Ivors,Squashathon MeGa,HK Squash Centre,18,2025-03-29,2.1064212842568515,3.8935787157431485
Electrify Squash Div 15,Squashathon MeGa,HK Squash Centre,19,2025-04-05,3.847769553910782,2.152230446089218
Fusion Squash Club 3,Serve - Ivors,HK Squash Centre,19,2025-04-05,3.4572914582916585,2.5427085417083415
TNG 3,Squash-On,HK Squash Centre,19,2025-04-05,2.2236447289457892,3.7763552710542108
i-Mask Advance Squash Club 6,RELAY 2,HK Squash Centre,19,2025-04-05,1.858371674334867,4.141628325665133
i-Mask Advance Squash Club 6,Electrify Squash Div 15,Cornwall Street Squash Centre,20,2025-04-12,1.617123424684937,4.382876575315063
Squash-On,RELAY 2,HK Squash Centre,20,2025-04-12,3.046609321864373,2.953390678135627
Serve - Ivors,TNG 3,HK Squash Centre,20,2025-04-12,2.7185437087417483,3.2814562912582517
Squashathon MeGa,Fusion Squash Club 3,HK Squash Centre,20,2025-04-12,3.603120624124825,2.396879375875175
i-Mask Advance Squash Club 6,Electrify Squash Div 15,Cornwall Street Squash Centre,21,2025-04-26,1.6067213442688537,4.393278655731146
Squash-On,RELAY 2,HK Squash Centre,21,2025-04-26,3.0252050410082014,2.9747949589917986
Serve - Ivors,TNG 3,HK Squash Centre,21,2025-04-26,2.7135427085417083,3.2864572914582917
Squashathon MeGa,Fusion Squash Club 3,HK Squash Centre,21,2025-04-26,3.614522904580916,2.385477095419084
