Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
i-Mask Advance Squash Club 1,Hong Kong Football Club 5B,Cornwall Street Squash Centre,15,2025-02-21,1.6367273454690938,4.363272654530906
X-Alpha 2,Uncle,Cornwall Street Squash Centre,15,2025-02-21,3.802760552110422,2.197239447889578
The Squash Club 1,Squashathon,Cornwall Street Squash Centre,15,2025-02-21,2.9047809561912383,3.0952190438087617
Hong Kong Football Club 5A,Hong Kong Racketlon Association 1,Hong Kong Football Club,15,2025-02-21,3.5737147429485896,2.4262852570514104
Physical Chess 1,Happy Squash 2,Cornwall Street Squash Centre,15,2025-02-21,3.5623124624924984,2.4376875375075016
Hong Kong Racketlon Association 1,Happy Squash 2,Cornwall Street Squash Centre,16,2025-02-28,3.47749549909982,2.52250450090018
Squashathon,Hong Kong Football Club 5A,HK Squash Centre,16,2025-02-28,2.457891578315663,3.542108421684337
Uncle,The Squash Club 1,Cornwall Street Squash Centre,16,2025-02-28,2.9667933586717345,3.0332066413282655
Hong Kong Football Club 5B,X-Alpha 2,Hong Kong Football Club,16,2025-02-28,2.4342868573714744,3.5657131426285256
i-Mask Advance Squash Club 1,Physical Chess 1,Cornwall Street Squash Centre,16,2025-02-28,1.2012402480496098,4.79875975195039
X-Alpha 2,i-Mask Advance Squash Club 1,HK Squash Centre,17,2025-03-07,4.907581516303261,1.0924184836967394
The Squash Club 1,Hong Kong Football Club 5B,HK Squash Centre,17,2025-03-07,3.0502100420084015,2.9497899579915985
Hong Kong Football Club 5A,Uncle,Hong Kong Football Club,17,2025-03-07,3.9299859971994398,2.0700140028005602
Happy Squash 2,Squashathon,Yeung Uk Road Sports Centre,17,2025-03-07,3.163632726545309,2.836367273454691
Physical Chess 1,Hong Kong Racketlon Association 1,HK Squash Centre,17,2025-03-07,3.325665133026605,2.674334866973395
i-Mask Advance Squash Club 1,X-Alpha 2,Cornwall Street Squash Centre,18,2025-03-14,1.160232046409282,4.8397679535907185
Hong Kong Football Club 5B,The Squash Club 1,Hong Kong Football Club,18,2025-03-14,3.305661132226445,2.694338867773555
Uncle,Hong Kong Football Club 5A,HK Squash Centre,18,2025-03-14,2.321464292858572,3.678535707141428
Squashathon,Happy Squash 2,Java Road Sports Centre,18,2025-03-14,3.186037207441488,2.813962792558512
Hong Kong Racketlon Association 1,Physical Chess 1,HK Squash Centre,18,2025-03-14,2.976395279055811,3.023604720944189
