Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Hong Kong Cricket Club 8,Physical Chess 5,Hong Kong Cricket Club,14,2025-03-01,2.9181836367273455,3.0818163632726545
United Services Recreation Club 4,Hong Kong Cricket Club 8,United Services Recreation Club,15,2025-03-08,3.2854570914182837,2.7145429085817163
Sha Tin 7,HKIS Div 15,Cornwall Street Squash Centre,15,2025-03-08,2.6089217843568715,3.3910782156431285
Royal Hong Kong Yacht Club Div 15,Squashathon One,Royal Hong Kong Yacht Club,15,2025-03-08,3.143228645729146,2.856771354270854
HKIS Div 15,Royal Hong Kong Yacht Club Div 15,HK Squash Centre,16,2025-03-15,2.5389077815563112,3.4610922184436888
Hong Kong Cricket Club 8,Sha Tin 7,Hong Kong Cricket Club,16,2025-03-15,3.7563512702540507,2.2436487297459493
Physical Chess 5,United Services Recreation Club 4,Cornwall Street Squash Centre,16,2025-03-15,3.2296459291858373,2.7703540708141627
Sha Tin 7,Physical Chess 5,Cornwall Street Squash Centre,17,2025-03-22,2.179235847169434,3.820764152830566
Royal Hong Kong Yacht Club Div 15,Hong Kong Cricket Club 8,Royal Hong Kong Yacht Club,17,2025-03-22,3.6729345869173833,2.3270654130826167
Squashathon One,HKIS Div 15,Cornwall Street Squash Centre,17,2025-03-22,3.7759551910382076,2.2240448089617924
Hong Kong Cricket Club 8,Squashathon One,Hong Kong Cricket Club,18,2025-03-29,2.5607121424284855,3.4392878575715145
Physical Chess 5,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,18,2025-03-29,2.7959591918383677,3.2040408081616323
United Services Recreation Club 4,Sha Tin 7,United Services Recreation Club,18,2025-03-29,3.847969593918784,2.152030406081216
Royal Hong Kong Yacht Club Div 15,United Services Recreation Club 4,Royal Hong Kong Yacht Club,19,2025-04-05,3.554510902180436,2.445489097819564
Squashathon One,Physical Chess 5,HK Squash Centre,19,2025-04-05,3.513102620524105,2.486897379475895
HKIS Div 15,Hong Kong Cricket Club 8,HK Squash Centre,19,2025-04-05,3.155631126225245,2.844368873774755
Physical Chess 5,HKIS Div 15,Cornwall Street Squash Centre,20,2025-04-12,3.3922784556911383,2.6077215443088617
United Services Recreation Club 4,Squashathon One,United Services Recreation Club,20,2025-04-12,2.647729545909182,3.352270454090818
Sha Tin 7,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,20,2025-04-12,2.0730146029205843,3.9269853970794157
Physical Chess 5,HKIS Div 15,Cornwall Street Squash Centre,21,2025-04-26,3.388877775555111,2.611122224444889
United Services Recreation Club 4,Squashathon One,United Services Recreation Club,21,2025-04-26,2.676135227045409,3.323864772954591
Sha Tin 7,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,21,2025-04-26,2.0332066413282655,3.9667933586717345
