Team,Played,Won,Lost,Points
Star River 1,9,7,2,37
Royal Hong Kong Yacht Club Div 12,8,6,2,36
Physical Chess 4,8,6,2,33
Sha Tin 5,8,6,2,32
Global Squash 2,8,5,3,27
Winter Warriors,8,4,4,25
Hong Kong Football Club 12A,8,4,4,24
Hong Kong Football Club 12B,8,4,4,21
SKCSC Div 12,8,2,6,14
CSD Squash Team,9,0,9,10
Latecomers,8,1,7,9
