Team,Played,Won,Lost,Points
X-Alpha 1,9,8,1,45
Kowloon Cricket Club 3B,9,6,3,32
Happy Squash 1,9,5,4,29
Hong Kong Football Club 3A,9,5,4,28
Kowloon Cricket Club 3A,9,3,6,24
NEXUS 1,9,3,6,22
Hong Kong Football Club 3B,9,3,6,20
United Services Recreation Club 1,9,3,6,16
