Team,Played,Won,Lost,Points
JESSICA L4,8,8,0,34
JESSICA Mochis,8,6,2,28
The Squash Club L4,8,4,4,21
Hong Kong Football Club JSA,8,4,4,21
Squashathon Ladies,8,4,4,18
Hong Kong Cricket Club L4,8,4,4,17
Hong Kong Football Club L4,8,2,6,15
Hong Kong Cricket Club Rockettes,8,3,5,13
Kwai Tsing District Squash Club L4,8,1,7,12
