Team,Played,Won,Lost,Points
Hong Kong Football Club M4A,9,7,2,37
WAKO,9,6,3,34
SKCSC M4,9,6,3,33
Hong Kong Football Club M4B,9,6,3,33
Kowloon Cricket Club M4,9,5,4,30
Hong Kong Cricket Club M4,9,5,4,28
United Services Recreation Club M4,9,2,7,23
Hong Kong Club Blue,9,3,6,20
Royal Hong Kong Yacht Club M4,9,3,6,16
Bolton,9,2,7,16
