Team,Played,Won,Lost,Points
Hong Kong Football Club L2B,9,8,1,36
Kowloon Cricket Club L2B,9,8,1,35
Hong Kong Cricket Club L2,9,4,5,24
Hong Kong Football Club L2A,9,4,5,23
Kowloon Cricket Club L2A,9,3,6,17
JESSICA L2 [withdrawal],9,0,9,0
