Team,Played,Won,Lost,Points
Kowloon Cricket Club 4,9,8,1,43
YLJR,9,7,2,36
TNGX,9,5,4,35
X-Alpha 2,9,6,3,32
Sha Tin 1,9,5,4,28
Hong Kong Football Club 4B,9,5,4,26
Hong Kong Football Club 4A,9,3,6,23
The Squash Club 1,9,2,7,18
Hong Kong Cricket Club D4A,9,2,7,15
Hong Kong Cricket Club D4B,9,2,7,14
