Team,Played,Won,Lost,Points
Kowloon Cricket Club 2,8,7,1,40
Hong Kong Football Club 2A,7,6,1,26
Hong Kong Football Club 2B,7,3,4,20
Hong Kong Cricket Club D2,7,1,6,12
Young Player 2,7,1,6,9
