Team,Played,Won,Lost,Points
Kowloon Cricket Club 5,8,8,0,42
ERROR,8,7,1,37
Physical Chess 1,8,5,3,28
Squashathon,8,4,4,26
United Services Recreation Club 2,8,4,4,25
Hong Kong Football Club 5,8,4,4,24
Sha Tin 2,8,1,7,16
Happy Squash 2,8,2,6,12
NEXUS 2,8,1,7,5
