Team,Played,Won,Lost,Points
Squashathon Junior,8,7,1,38
TKO Junior 2,9,7,2,35
Happy Squash 5,9,6,3,35
Dream Catchers,9,7,2,34
Electrify Squash Div 15,8,2,6,18
Vitality Squash 3,9,2,7,17
RC,9,3,6,15
NEXUS 4,9,1,8,13
