Team,Played,Won,Lost,Points
Sha Tin 4,9,9,0,52
RELAY 1,8,7,1,37
Thunder 2,8,6,2,31
Hong Kong Cricket Club D10,8,5,3,28
United Services Recreation Club 3,9,4,5,25
Kwai Tsing District Squash Club,8,4,4,25
Banbil,8,4,4,24
Squashathon Advance,8,3,5,17
i-Mask Advance Squash Club 4,8,2,6,14
Mercury,8,1,7,13
Bravo D10,8,0,8,4
