Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Hong Kong Cricket Club M1B,0.0,-46.66666666666667,33.33333333333333,-4.44444444444445
Hong Kong Cricket Club M1A,20.0,-60.0,20.0,-6.666666666666664
Squashathon M+,-14.285714285714285,-14.285714285714285,0.0,-9.523809523809524
Hong Kong Football Club M1A,10.0,-43.33333333333334,0.0,-11.111111111111114
Hong Kong Football Club M1B,-20.0,-60.0,-33.33333333333334,-37.77777777777778
