Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M1B,100.0,100.0,100.0,100.0,3
Hong Kong Football Club M1A,50.0,50.0,100.0,66.66666666666667,5
Hong Kong Cricket Club M1A,50.0,100.0,50.0,66.66666666666667,6
Hong Kong Cricket Club M1B,50.0,100.0,0.0,50.0,3
Squashathon M+,0.0,0.0,0.0,0.0,3
